Type,ID,Chen,Leo,Samuel & Chayan,,comment,data table,charting tool,chart source,Source Link,Notes,,,
Range Chart,1,TRUE,TRUE,FALSE,FALSE,,FALSE,Mascot.js,,https://mascot-vis.github.io/gallery.html#RangeChart,,,,
Range Chart,2,TRUE,TRUE,FALSE,FALSE,constraints,FALSE,AnyChart,,https://www.anychart.com/products/anychart/gallery/Range_Charts/Climate_Data.php,,,,
Range Chart,3,TRUE,TRUE,FALSE,FALSE,,FALSE,ApexCharts,,https://apexcharts.com/react-chart-demos/range-area-charts/,,,,
Range Chart,4,TRUE,TRUE,FALSE,FALSE,,FALSE,ZingChart,,https://www.zingchart.com/gallery/range-area-chart-with-crosshair,,,,
Range Chart,5,TRUE,TRUE,FALSE,FALSE,constraints,FALSE,AngularCharts,www.telerik.com,https://www.telerik.com/kendo-angular-ui/components/charts/,,,,
Range Chart,6,TRUE,TRUE,FALSE,FALSE,,FALSE,AnyChart,,https://www.anychart.com/products/anychart/gallery/Range_Charts/Range_Column_Chart.php,,,,
Range Chart,7,TRUE,TRUE,FALSE,FALSE,has boundary paths,FALSE,AnyChart,,https://www.anychart.com/products/anychart/gallery/Range_Charts/Range_Step-Area_Chart.php,,,,
Range Chart,8,TRUE,TRUE,FALSE,FALSE,constraints,FALSE,,https://www.eia.gov/,https://www.eia.gov/todayinenergy/detail.php?id=51098,,,,
Range Chart,9,TRUE,TRUE,FALSE,FALSE,,FALSE,AnyChart,,https://docs.anychart.com/Basic_Charts/Range_Bar_Chart,,,,
Range Chart,10,TRUE,TRUE,FALSE,FALSE,,FALSE,HighCharts,,https://www.highcharts.com/demo/arearange-line,,,,
Range Chart,11,TRUE,TRUE,FALSE,FALSE,TBD: legend annotation needs fixing; not sure how to annotate,FALSE,,https://www.bofbulletin.fi/,https://www.bofbulletin.fi/en/charts/chart/the-price-of-domestic-companies-market-based-funding-has-risen-in-2022/,,,,
Range Chart,12,TRUE,FALSE,FALSE,FALSE,,FALSE,AngularChart,,https://www.telerik.com/kendo-angular-ui/components/charts/series-types/range-area/,,FALSE,FALSE,FALSE
Range Chart,13,TRUE,FALSE,FALSE,FALSE,,FALSE,Kandy,,https://kotlin.github.io/kandy/kandy/guideRibbonPlot.svg,,FALSE,FALSE,FALSE
Range Chart,14,TRUE,FALSE,FALSE,FALSE,,FALSE,FlexChart,,https://developer.mescius.com/wijmo/demos/Chart/LineArea/RangeArea,,FALSE,FALSE,FALSE
Range Chart,15,TRUE,FALSE,FALSE,FALSE,,FALSE,AngularChart,,https://www.telerik.com/kendo-angular-ui/components/charts/series-types/range-bar/,,FALSE,FALSE,FALSE
Range Chart,16,TRUE,FALSE,FALSE,FALSE,,FALSE,ObservablePlot,,https://observablehq.com/plot/marks/area,,FALSE,FALSE,FALSE
Range Chart,17,TRUE,FALSE,FALSE,FALSE,,FALSE,ObservablePlot,,https://observablehq.com/@ee2dev/area-charts-a-collection-of-plot-examples,,FALSE,FALSE,FALSE
Range Chart,18,TRUE,FALSE,FALSE,FALSE,,FALSE,ObservablePlot,,https://observablehq.com/@ee2dev/area-charts-a-collection-of-plot-examples,,FALSE,FALSE,FALSE
Range Chart,19,TRUE,FALSE,FALSE,FALSE,,FALSE,AMCharts,,https://www.amcharts.com/demos-v4/range-area-chart-v4/,,FALSE,FALSE,FALSE
Range Chart,20,TRUE,FALSE,FALSE,FALSE,,FALSE,Semiotic,,https://semiotic.nteract.io/guides/area-chart,,FALSE,FALSE,FALSE
Range Chart,21,TRUE,FALSE,FALSE,FALSE,,FALSE,Mascot.js,,https://mascot-vis.github.io/gallery.html#LineGraph,,FALSE,FALSE,FALSE
Scatterplot,1,TRUE,TRUE,FALSE,FALSE,,FALSE,Datylon,,https://insights.datylon.com/stories/sUH1REVrdrPZhjXbIOJABA,,,,
Scatterplot,2,TRUE,TRUE,FALSE,FALSE,,FALSE,,https://www.spotfire.com/,https://www.tibco.com/reference-center/what-is-a-scatter-chart,,,,
Scatterplot,3,TRUE,TRUE,FALSE,FALSE,,FALSE,Datylon,,https://insights.datylon.com/stories/oDHVikVxaCaCGWRFGMdPgA,,,,
Scatterplot,4,TRUE,TRUE,FALSE,FALSE,,FALSE,,https://www.mathsisfun.com/,https://www.mathsisfun.com/data/scatter-xy-plots.html,,,,
Scatterplot,5,TRUE,TRUE,FALSE,FALSE,,FALSE,R,,https://bookdown.org/max/FES/stroke-preprocessing.html,,,,
Scatterplot,6,TRUE,TRUE,FALSE,FALSE,,FALSE,R,,https://bookdown.org/a_shaker/STM1001_Topic_2/5-1-scatter-plots.html,,,,
Scatterplot,7,TRUE,TRUE,FALSE,FALSE,,FALSE,Mascot.js,,https://mascot-vis.github.io/gallery#Scatterplot,,,,
Scatterplot,8,TRUE,TRUE,FALSE,FALSE,,FALSE,R,,https://bookdown.org/max/FES/stroke-preprocessing.html,,,,
Scatterplot,9,TRUE,TRUE,FALSE,FALSE,,FALSE,ApexCharts,,https://apexcharts.com/javascript-chart-demos/scatter-charts/datetime/,,,,
Scatterplot,10,TRUE,TRUE,FALSE,FALSE,,FALSE,Plotly,https://dash.gallery,https://dash.gallery/bball-player-explorer/,,,,
Scatterplot,11,TRUE,TRUE,FALSE,FALSE,,FALSE,Vega Lite,,https://vega.github.io/vega-lite/examples/interactive_splom.html,,,,
Scatterplot,12,TRUE,TRUE,FALSE,FALSE,,FALSE,D3.js,,https://observablehq.com/@d3/brushable-scatterplot-matrix,,,,
Scatterplot,13,TRUE,TRUE,FALSE,FALSE,,FALSE,R,,https://bookdown.org/max/FES/stroke-exploration.html,,,,
Scatterplot,14,TRUE,TRUE,FALSE,FALSE,,FALSE,R,,https://bookdown.org/max/FES/numeric-many-to-many.html,,,,
Scatterplot,15,FALSE,FALSE,FALSE,FALSE,,FALSE,,wikimedia.org,https://commons.wikimedia.org/wiki/File:FY2019_Developer_Productivity_Survey_Staff_and_Volunteer_Comment_Categories_Bubble_Chart.svg,,,,
Scatterplot,16,FALSE,FALSE,FALSE,FALSE,,FALSE,,ourworldindata.org,https://ourworldindata.org/owid-grapher,,,,
Scatterplot,17,FALSE,FALSE,FALSE,FALSE,,FALSE,NIVO,,https://nivo.rocks/storybook/?path=/story/scatterplot--mutliple-series,,,,
Scatterplot,18,FALSE,FALSE,FALSE,FALSE,,FALSE,NIVO,,https://nivo.rocks/storybook/?path=/story/scatterplot--custom-node,,,,
Scatterplot,19,FALSE,FALSE,FALSE,FALSE,,FALSE,ConX,,https://conx.readthedocs.io/en/latest/Two-Spirals.html,,,,
Scatterplot,20,FALSE,FALSE,FALSE,FALSE,,FALSE,,stata.com,https://www.stata.com/support/faqs/graphics/gph/graphdocs/graph_img/scatter1_stcolor.svg,,,,
Scatterplot,21,FALSE,FALSE,FALSE,FALSE,,FALSE,VictoryChart,,https://commerce.nearform.com/open-source/victory/docs/victory-scatter,,,,
Scatterplot,22,FALSE,FALSE,FALSE,FALSE,,FALSE,,itransition.com,https://www.itransition.com/static/01b2e8dbedcedf2d75e33fc350d7b21c/5-scatter-x-y-plot[1].svg,,,,
Scatterplot,23,FALSE,FALSE,FALSE,FALSE,,FALSE,,svend3r.dev,https://svend3r.dev/charts/scatter,,,,
Scatterplot,24,FALSE,FALSE,FALSE,FALSE,,FALSE,Lets-Plot,,https://aeturrell.github.io/coding-for-economists/vis-letsplot.html,,,,
Scatterplot,25,FALSE,FALSE,FALSE,FALSE,,FALSE,Kandy,,https://kotlin.github.io/kandy/kandy/guideLegendAxisContinuousLegend.svg,,,,
Scatterplot,26,FALSE,FALSE,FALSE,FALSE,,FALSE,ObservablePlot,,https://observablehq.com/plot/marks/dot,,,,
Scatterplot,27,FALSE,FALSE,FALSE,FALSE,,FALSE,ObservablePlot,,https://observablehq.com/plot/marks/dot,,,,
Scatterplot,28,FALSE,FALSE,FALSE,FALSE,,FALSE,FlexChart,,https://developer.mescius.com/wijmo/demos/Chart/ScatterBubble/BubbleWithZones,,,,
Scatterplot,29,FALSE,FALSE,FALSE,FALSE,,FALSE,,ourworldindata.org,https://ourworldindata.org/grapher/plastic-waste-per-capita-imports-vs-exports,,,,
Scatterplot,30,FALSE,FALSE,FALSE,FALSE,,FALSE,Semiotic,,https://semiotic.nteract.io/examples/candlestick-chart,,,,
Spiral Plot,1,TRUE,TRUE,FALSE,FALSE,This is a horizon graph in polar coordinates; Question: layout?,FALSE,,storytellingwithdata.com,https://community.storytellingwithdata.com/challenges/jan-2022-visualizing-cycles/global-surface-temperature,,,,
Spiral Plot,2,TRUE,TRUE,FALSE,FALSE,,FALSE,D3.js,,https://observablehq.com/@tomshanley/spiral-heatmap-northern-hemisphere-sea-ice-extent-1978-to-2,,,,
Spiral Plot,3,TRUE,TRUE,FALSE,FALSE,ISSUE: display location and making the page crush,FALSE,D3.js,,https://observablehq.com/@mwindson/spiral-calendar,,,,
Spiral Plot,4,TRUE,TRUE,FALSE,FALSE,,FALSE,D3.js,,https://observablehq.com/@tomshanley/spiral-heatmap,,,,
Spiral Plot,5,TRUE,TRUE,FALSE,FALSE,,FALSE,D3.js,,https://observablehq.com/@sawyerclick/condegram,,,,
Spiral Plot,6,TRUE,TRUE,FALSE,FALSE,,FALSE,Charticulator,,https://charticulator.com/gallery/fitbit_activities.html,,,,
Spiral Plot,7,TRUE,TRUE,FALSE,FALSE,,FALSE,R,https://www.relevantmisc.com/,http://www.relevantmisc.com/r/2020/06/01/baby-sleep-radial/,,,,
Spiral Plot,8,TRUE,TRUE,FALSE,FALSE,,FALSE,Charticulator,,https://charticulator.com/gallery/fitbit_activities.html,,,,
Spiral Plot,9,TRUE,TRUE,FALSE,FALSE,,FALSE,Charticulator,,https://charticulator.com/gallery/fitbit_activities.html,,,,
Spiral Plot,10,TRUE,TRUE,FALSE,FALSE,,FALSE,Charticulator,,https://charticulator.com/gallery/fitbit_activities.html,,,,
Spiral Plot,11,FALSE,FALSE,FALSE,FALSE,,FALSE,D3.js,,https://observablehq.com/@mydu/spiral-heatmap,,,,
Spiral Plot,12,FALSE,FALSE,FALSE,FALSE,,FALSE,D3.js,,https://observablehq.com/@analyzer2004/timespiral,,,,
Spiral Plot,13,FALSE,FALSE,FALSE,FALSE,,FALSE,D3.js,,https://observablehq.com/@jonhelfman/spiral-heatmap-northern-hemisphere-sea-ice-extent-1978-to-2,,,,
Spiral Plot,14,FALSE,FALSE,FALSE,FALSE,,FALSE,ObservablePlot,,https://observablehq.com/@observablehq/plot-text-spiral,,,,
Spiral Plot,15,FALSE,FALSE,FALSE,FALSE,,FALSE,,wikipulse.com,https://wikipulse.com/wiki/Whiskey_sour,,,,
Spiral Plot,16,FALSE,FALSE,FALSE,FALSE,,FALSE,,wikipulse.com,https://wikipulse.com/wiki/Jesus,,,,
Spiral Plot,17,FALSE,FALSE,FALSE,FALSE,,FALSE,,wikipulse.com,https://wikipulse.com/wiki/Full_moon,,,,
Spiral Plot,18,FALSE,FALSE,FALSE,FALSE,,FALSE,D3.js,,https://observablehq.com/@analyzer2004/timespiral,,,,
Spiral Plot,19,FALSE,FALSE,FALSE,FALSE,,FALSE,D3.js,,https://observablehq.com/@analyzer2004/timespiral,,,,
Spiral Plot,20,FALSE,FALSE,FALSE,FALSE,,FALSE,R,,https://smorbieu.gitlab.io/generate-datasets-to-understand-some-clustering-algorithms-behavior/,,,,
Spiral Plot,21,FALSE,FALSE,FALSE,FALSE,,FALSE,ConX,,https://conx.readthedocs.io/en/latest/Two-Spirals.html,,,,
Stacked Area Chart,1,TRUE,TRUE,FALSE,FALSE,,FALSE,DataWrapper,academy.datawrapper.de,https://academy.datawrapper.de/article/106-how-to-create-an-area-chart,,,,
Stacked Area Chart,2,TRUE,TRUE,FALSE,FALSE,,FALSE,DataWrapper,,https://www.datawrapper.de/_/8Wwvx/,,,,
Stacked Area Chart,3,TRUE,TRUE,FALSE,FALSE,,FALSE,Semiotic,,https://semiotic.nteract.io/guides/area-chart,,,,
Stacked Area Chart,4,TRUE,TRUE,FALSE,FALSE,,FALSE,Datylon,,https://insights.datylon.com/stories/t8_KLLekHtE6msHLYtlP4w,,,,
Stacked Area Chart,5,TRUE,TRUE,FALSE,FALSE,,FALSE,Plotly,www.data-to-viz.com,https://www.data-to-viz.com/graph/stackedarea.html,,,,
Stacked Area Chart,6,TRUE,TRUE,FALSE,FALSE,has boundary paths,FALSE,AnyChart,,https://www.anychart.com/products/anychart/gallery/Area_Charts/Stacked_Area_Chart.php,,,,
Stacked Area Chart,7,TRUE,TRUE,FALSE,FALSE,not stacked,FALSE,,https://mathspace.co/,https://mathspace.co/textbooks/syllabuses/Syllabus-813/topics/Topic-18223/subtopics/Subtopic-279123/?activeTab=worksheet,,,,
Stacked Area Chart,8,TRUE,TRUE,FALSE,FALSE,,FALSE,ObservablePlot,,https://observablehq.com/@miralemd/picasso-js-stacked-area-chart,,,,
Stacked Area Chart,9,TRUE,TRUE,FALSE,FALSE,,FALSE,D3.js,,https://observablehq.com/@bigshow/stacked-area-chart,,,,
Stacked Area Chart,10,TRUE,TRUE,FALSE,FALSE,,FALSE,Vega Lite,,https://vega.github.io/vega/examples/stacked-area-chart/,,,,
Stacked Area Chart,11,TRUE,TRUE,FALSE,FALSE,,FALSE,,grunt.pro,https://www.grunt.pro/hubfs/product/chart-area-stacked-b0.svg,,,,
Stacked Area Chart,12,TRUE,TRUE,FALSE,FALSE,not stacked,FALSE,ApexCharts,,https://apexcharts.com/javascript-chart-demos/area-charts/stacked/,,,,
Stacked Area Chart,13,TRUE,FALSE,FALSE,FALSE,has boundary paths,FALSE,,ourworldindata.org,https://ourworldindata.org/owid-grapher,,,,
Stacked Area Chart,14,TRUE,FALSE,FALSE,FALSE,,FALSE,,unige.ch,https://atlantecalvino.unige.ch/doubt/phase1/focus?lang=en,,,,
Stacked Area Chart,15,TRUE,FALSE,FALSE,FALSE,not stacked,FALSE,,synergycodes.com,https://synergycodes.com/blog/top-types-of-charts-graphs-for-expert-data-visualization/,,,,
Stacked Area Chart,16,TRUE,FALSE,FALSE,FALSE,,FALSE,VictoryChart,patternfly.org,https://www.patternfly.org/charts/stack-chart,,,,
Stacked Area Chart,17,TRUE,FALSE,FALSE,FALSE,has boundary paths,FALSE,GoogleChart,,https://developers.google.com/chart/interactive/docs/gallery/areachart,,,,
Stacked Area Chart,18,TRUE,FALSE,FALSE,FALSE,,FALSE,D3.js,,https://d3-graph-gallery.com/graph/stackedarea_template.html,,FALSE,FALSE,FALSE
Stacked Area Chart,19,TRUE,FALSE,FALSE,FALSE,,FALSE,D3.js,,https://www.react-graph-gallery.com/stacked-area-plot,,FALSE,FALSE,FALSE
Stacked Area Chart,20,TRUE,FALSE,FALSE,FALSE,,FALSE,D3.js,,https://using-d3js.com/05_06_stacks.html,,FALSE,FALSE,FALSE
Stacked Area Chart,21,TRUE,FALSE,FALSE,FALSE,,FALSE,D3.js,,https://dataviz.unhcr.org/tools/d3/d3_stacked_area_chart.html,,FALSE,FALSE,FALSE
Stacked Area Chart,22,TRUE,FALSE,FALSE,FALSE,not stacked,FALSE,,wikimedia.org,https://commons.wikimedia.org/wiki/File:Charts_SVG_Example_12_-_Stacked_100%25_Area_Chart.svg,,FALSE,FALSE,FALSE
Stacked Area Chart,23,TRUE,FALSE,FALSE,FALSE,has boundary paths,FALSE,FlexChart,,https://developer.mescius.com/wijmo/demos/Chart/LineArea/Stacked100pcArea,,FALSE,FALSE,FALSE
Stacked Area Chart,24,TRUE,FALSE,FALSE,FALSE,has boundary paths,FALSE,,ourworldindata.org,https://ourworldindata.org/grapher/reported-number-of-smallpox-infections-by-world-region,,FALSE,FALSE,FALSE
Stacked Area Chart,25,TRUE,FALSE,FALSE,FALSE,has boundary paths,FALSE,,ourworldindata.org,https://ourworldindata.org/grapher/number-of-deaths-from-rabies-by-world-region,,FALSE,FALSE,FALSE
Stacked Area Chart,26,TRUE,FALSE,FALSE,FALSE,has boundary paths,FALSE,,ourworldindata.org,https://ourworldindata.org/grapher/drivers-forest-loss-brazil-amazon,,FALSE,FALSE,FALSE
Stacked Area Chart,27,TRUE,FALSE,FALSE,FALSE,not stacked,FALSE,AngularChart,,https://www.telerik.com/kendo-angular-ui/components/charts/series-types/area/,,FALSE,FALSE,FALSE
Stacked Area Chart,28,TRUE,FALSE,FALSE,FALSE,has boundary paths,FALSE,,ourworldindata.org,https://ourworldindata.org/grapher/countries-by-share-of-women-in-parliament,,FALSE,FALSE,FALSE
Stacked Bar Chart,1,TRUE,TRUE,TRUE,FALSE,,FALSE,D3.js,,https://observablehq.com/@d3/stacked-horizontal-bar-chart,,,,
Stacked Bar Chart,2,TRUE,TRUE,TRUE,FALSE,,FALSE,D3.js,,https://observablehq.com/@d3/stacked-normalized-horizontal-bar,,,,
Stacked Bar Chart,3,TRUE,TRUE,TRUE,FALSE,,FALSE,ApexCharts,,https://apexcharts.com/javascript-chart-demos/bar-charts/patterned/,,,,
Stacked Bar Chart,4,TRUE,TRUE,TRUE,FALSE,,FALSE,Vega Lite,,https://vega.github.io/vega-lite/examples/stacked_bar_count_corner_radius_mark.html,,,,
Stacked Bar Chart,5,TRUE,TRUE,TRUE,FALSE,,FALSE,Vega Lite,,https://vega.github.io/vega-lite/examples/stacked_bar_normalize.html,,,,
Stacked Bar Chart,6,TRUE,TRUE,TRUE,FALSE,,FALSE,Vega Lite,,https://vega.github.io/vega-lite/examples/stacked_bar_h.html,,,,
Stacked Bar Chart,7,TRUE,TRUE,TRUE,FALSE,,FALSE,Vega Lite,,https://vega.github.io/vega-lite/examples/stacked_bar_weather.html,,,,
Stacked Bar Chart,8,TRUE,TRUE,TRUE,FALSE,constraints,FALSE,Vega Lite,,https://vega.github.io/vega-lite/examples/stacked_bar_h_normalized_labeled.html,,,,
Stacked Bar Chart,9,TRUE,TRUE,TRUE,FALSE,,FALSE,Mascot.js,,https://mascot-vis.github.io/gallery#StackedBarChart,,,,
Stacked Bar Chart,10,TRUE,TRUE,TRUE,FALSE,,FALSE,D3.js,,https://observablehq.com/@d3/stacked-bar-chart,,,,
Stacked Bar Chart,11,TRUE,TRUE,TRUE,FALSE,constraints,FALSE,ApexCharts,,https://apexcharts.com/javascript-chart-demos/column-charts/stacked/,,,,
Stacked Bar Chart,12,TRUE,TRUE,TRUE,FALSE,constraints,FALSE,ApexCharts,,https://apexcharts.com/javascript-chart-demos/bar-charts/stacked/,,,,
Stacked Bar Chart,13,FALSE,FALSE,TRUE,FALSE,,FALSE,GoogleChart,,https://developers.google.com/earth-engine/guides/charts_image,,,,
Stacked Bar Chart,14,FALSE,FALSE,TRUE,FALSE,,FALSE,,wikimedia.org,https://upload.wikimedia.org/wikipedia/commons/6/6d/Charts_SVG_Example_9_-_Stacked_Bar_Chart.svg,,,,
Stacked Bar Chart,15,FALSE,FALSE,FALSE,FALSE,,FALSE,,wikimedia.org,https://commons.wikimedia.org/wiki/File:2007-_Profits_of_energy_companies_%28annual%29_-_stacked_bar_chart.svg,,,,
Stacked Bar Chart,16,FALSE,FALSE,FALSE,FALSE,,FALSE,,gov.uk,https://analysisfunction.civilservice.gov.uk/wp-content/uploads/2022/12/stacked-bars-over-time.svg,,,,
Stacked Bar Chart,17,FALSE,FALSE,FALSE,FALSE,,FALSE,,gov.uk,https://analysisfunction.civilservice.gov.uk/wp-content/uploads/2023/02/many-categories-and-colours.svg,,,,
Stacked Bar Chart,18,FALSE,FALSE,TRUE,FALSE,"Can't label axis, multi character select",FALSE,R,,https://online.stat.psu.edu/stat504/lesson/1/1.2,,,,
Stacked Bar Chart,19,FALSE,FALSE,TRUE,FALSE,,FALSE,Evidence,,https://docs.evidence.dev/components/all-components/,,,,
Stacked Bar Chart,20,FALSE,FALSE,TRUE,FALSE,,FALSE,,ourworldindata.org,https://ourworldindata.org/owid-grapher,,,,
Stacked Bar Chart,21,FALSE,FALSE,TRUE,FALSE,Multi characters,FALSE,R,wilkelab.org,https://wilkelab.org/SDS375/slides/visualizing-proportions.html#8,,,,
Stacked Bar Chart,22,FALSE,FALSE,TRUE,FALSE,,FALSE,NIVO,,https://nivo.rocks/storybook/?path=/story/bar--stacked-horizontal,,,,
Stacked Bar Chart,23,FALSE,FALSE,FALSE,FALSE,Can't label legend title/ multi chart mark,FALSE,Lets-Plot,,https://aeturrell.github.io/python4DS/vis-layers.html,,,,
Stacked Bar Chart,24,FALSE,FALSE,FALSE,FALSE,,FALSE,,brettkobold.com,https://www.brettkobold.com/wp-content/uploads/2016/10/carMakeBar.svg,,,,
Stacked Bar Chart,25,FALSE,FALSE,FALSE,FALSE,multi chart mark,FALSE,FlexChart,,https://developer.mescius.com/wijmo/demos/Chart/Bar/StackedBar/purejs,,,,
Stacked Bar Chart,26,FALSE,FALSE,FALSE,FALSE,,FALSE,,ourworldindata.org,https://ourworldindata.org/grapher/financial-contributions-toward-polio-eradication,,,,
Stacked Bar Chart,27,FALSE,FALSE,TRUE,FALSE,,FALSE,,ourworldindata.org,https://ourworldindata.org/grapher/adoption-of-new-icd-guidelines-who-mortality-database,,,,
Stacked Bar Chart,28,FALSE,FALSE,TRUE,FALSE,,FALSE,,ourworldindata.org,https://ourworldindata.org/grapher/depressive-symptoms-across-us-population,,,,
Stacked Bar Chart,29,FALSE,FALSE,TRUE,FALSE,chart is small,FALSE,R,,https://smltar.com/07_ml_classification_files/figure-html/trigram25-1.svg,,,,
Stacked Bar Chart,30,FALSE,FALSE,FALSE,FALSE,,FALSE,,ourworldindata.org,https://ourworldindata.org/grapher/nuclear-weapons-proliferation,,,,
Stream Graph,1,TRUE,TRUE,FALSE,FALSE,constraints,FALSE,Datylon,,https://insights.datylon.com/stories/mYTOaOfgUWal7LFDN3VAlQ,,,,
Stream Graph,2,TRUE,TRUE,FALSE,FALSE,,FALSE,Datylon,,https://insights.datylon.com/stories/ntmFCLHAVy454T6t8NFA-A,,,,
Stream Graph,3,TRUE,TRUE,FALSE,FALSE,,FALSE,PlotDB,,https://plotdb.com/chart/1038/,,,,
Stream Graph,4,TRUE,TRUE,FALSE,FALSE,constraints,FALSE,Datylon,,https://www.datylon.com/blog/types-of-charts-graphs-examples-data-visualization,,,,
Stream Graph,5,TRUE,TRUE,FALSE,FALSE,,FALSE,,datavizcatalogue.com,https://datavizcatalogue.com/methods/stream_graph.html,,,,
Stream Graph,6,TRUE,TRUE,FALSE,FALSE,,FALSE,,edgetheory.com,https://edgetheory.com/wp-content/uploads/2021/10/streamgraph-by-day.svg,,,,
Stream Graph,7,TRUE,TRUE,FALSE,FALSE,,FALSE,R,data-to-viz.com,https://www.data-to-viz.com/graph/streamgraph.html,,,,
Stream Graph,8,TRUE,TRUE,FALSE,FALSE,constraints,FALSE,,github.io,https://streamgraphs.github.io/marketcap.html,,,,
Stream Graph,9,TRUE,TRUE,FALSE,FALSE,,FALSE,,wikipedia.org,https://en.wikipedia.org/wiki/Streamgraph#/media/File:LastGraph_example.svg,,,,
Stream Graph,10,TRUE,TRUE,FALSE,FALSE,,FALSE,HighCharts,,https://www.highcharts.com/blog/chartchooser/streamgraph-flow-continuous/,,,,
Stream Graph,11,TRUE,FALSE,FALSE,FALSE,,FALSE,NIVO,,https://nivo.rocks/storybook/?path=/story/stream--basic,,,,
Stream Graph,12,TRUE,FALSE,FALSE,FALSE,,FALSE,NIVO,,https://nivo.rocks/storybook/?path=/story/stream--custom-curve,,,,
Stream Graph,13,TRUE,FALSE,FALSE,FALSE,,FALSE,NIVO,,https://nivo.rocks/storybook/?path=/story/stream--full-height,,,,
Stream Graph,14,TRUE,FALSE,FALSE,FALSE,,FALSE,R,,https://dataviz.unhcr.org/tools/r/r_streamgraph.html,,FALSE,FALSE,FALSE
Stream Graph,15,TRUE,FALSE,FALSE,FALSE,,FALSE,HighCharts,,https://www.highcharts.com/demo/highcharts/streamgraph,,FALSE,FALSE,FALSE
Stream Graph,16,TRUE,FALSE,FALSE,FALSE,,FALSE,,displayr.com,https://www.displayr.com/graph-makers/streamgraph/,,FALSE,FALSE,FALSE
Stream Graph,17,TRUE,FALSE,FALSE,FALSE,,FALSE,,displayr.com,https://www.displayr.com/graph-makers/streamgraph/,,FALSE,FALSE,FALSE
Stream Graph,18,TRUE,FALSE,FALSE,FALSE,,FALSE,D3.js,,https://d3-graph-gallery.com/graph/streamgraph_template.html,,FALSE,FALSE,FALSE
Stream Graph,19,TRUE,FALSE,FALSE,FALSE,,FALSE,D3.js,,https://www.react-graph-gallery.com/streamchart,,FALSE,FALSE,FALSE
Stream Graph,20,TRUE,FALSE,FALSE,FALSE,,FALSE,,ladataviz.com,https://www.ladataviz.com/tools/advviz/stream?utm_source=newsletter.ladataviz.com&utm_medium=referral&utm_campaign=new-generator-streamgraph,,FALSE,FALSE,FALSE
Stream Graph,21,TRUE,FALSE,FALSE,FALSE,,FALSE,Vega Lite,,https://altair-viz.github.io/gallery/streamgraph.html,,FALSE,FALSE,FALSE
Treemap,1,TRUE,TRUE,FALSE,FALSE,,FALSE,D3.js,,https://bl.ocks.org/mbostock/4063582,,,,
Treemap,2,TRUE,TRUE,FALSE,FALSE,,FALSE,Datylon,,https://insights.datylon.com/stories/vGS_pEulvCsEjQlCp5lB2w,,,,
Treemap,3,TRUE,TRUE,FALSE,FALSE,TBD: multi-layer treemap,FALSE,Datylon,,https://insights.datylon.com/stories/jmqYaDrvpjskFmwW_bFLmw,,,,
Treemap,4,TRUE,TRUE,FALSE,FALSE,TBD: paths used to form texts,FALSE,,https://www.spotfire.com/,https://www.spotfire.com/glossary/what-is-a-treemap-chart,,,,
Treemap,5,TRUE,TRUE,FALSE,FALSE,,FALSE,Diagrammm,,https://diagrammm.com/treemap,,,,
Treemap,6,TRUE,TRUE,FALSE,FALSE,,FALSE,R,macrobond.com,https://help.macrobond.com/tutorials-training/4-charting/types-of-charts/outside-of-macrobond/charts-with-r/treemap/,,,,
Treemap,7,TRUE,TRUE,FALSE,FALSE,,FALSE,HighCharts,,https://www.highcharts.com/demo/treemap-large-dataset,,,,
Treemap,8,TRUE,TRUE,FALSE,FALSE,,FALSE,PlotDB,,https://plotdb.com/chart/1006/#,,,,
Treemap,9,TRUE,TRUE,FALSE,FALSE,TBD: multi-layer treemap,FALSE,Plotly,,https://plotly.com/javascript/treemaps/,,,,
Treemap,10,TRUE,TRUE,FALSE,FALSE,,FALSE,Vega Lite,,https://vega.github.io/vega/examples/treemap/,,,,
Treemap,11,TRUE,TRUE,FALSE,FALSE,,FALSE,Mascot.js,,https://mascot-vis.github.io/gallery.html#Treemap,,,,
Treemap,12,TRUE,TRUE,FALSE,FALSE,,FALSE,R,macrobond.com,https://help.macrobond.com/tutorials-training/4-charting/types-of-charts/outside-of-macrobond/charts-with-r/treemap/,,,,
Treemap,13,TRUE,TRUE,FALSE,FALSE,,FALSE,HighCharts,,https://www.highcharts.com/demo/highcharts/treemap-with-levels,,,,
Treemap,14,FALSE,FALSE,FALSE,FALSE,,FALSE,,gov.uk,https://analysisfunction.civilservice.gov.uk/support/communicating-analysis/introduction-to-data-visualisation-e-learning/module-9-pie-charts/,,,,
Treemap,15,FALSE,FALSE,FALSE,FALSE,,FALSE,NIVO,,https://nivo.rocks/storybook/?path=/story/treemap--custom-tooltip,,,,
Treemap,16,FALSE,FALSE,FALSE,FALSE,,FALSE,GoogleChart,,https://developers.google.com/chart/interactive/docs/gallery/treemap,,,,
Treemap,17,FALSE,FALSE,FALSE,FALSE,,FALSE,,wikimedia.org,https://commons.wikimedia.org/wiki/File:Top100_states_area_treemap_pop-density.svg,,,,
Treemap,18,FALSE,FALSE,FALSE,FALSE,,FALSE,,macrobond.com,https://help.macrobond.com/tutorials-training/4-charting/types-of-charts/outside-of-macrobond/charts-with-r/treemap/,,,,
Treemap,19,FALSE,FALSE,FALSE,FALSE,,FALSE,HighCharts,,https://www.highcharts.com/demo/treemap-with-levels,,,,
